pi,si,user,label,valid,pad,source_trial,sample_id,y,cv_fold
23,38,user_3,I,95,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_38,7,3
23,39,user_3,D,93,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_39,3,3
23,40,user_3,H,103,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_40,6,3
23,43,user_3,A,90,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_43,0,3
23,45,user_3,K,91,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_45,9,3
23,70,user_3,H,83,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_70,6,3
23,73,user_3,E,93,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_73,4,3
23,75,user_3,D,83,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_75,3,3
23,77,user_3,J,59,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_77,8,3
23,78,user_3,I,86,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_78,7,3
23,79,user_3,B,103,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_79,1,3
23,82,user_3,X,72,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_82,11,3
23,84,user_3,K,82,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_84,9,3
23,87,user_3,C,63,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_87,2,3
23,89,user_3,L,57,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_89,10,3
23,93,user_3,K,100,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_93,9,3
23,96,user_3,C,64,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_96,2,3
23,97,user_3,A,100,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_97,0,3
23,98,user_3,L,69,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_98,10,3
23,99,user_3,H,104,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_99,6,3
23,103,user_3,B,113,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_103,1,3
23,104,user_3,I,90,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_104,7,3
23,107,user_3,G,104,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_107,5,3
23,110,user_3,E,106,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_110,4,3
24,25,user_4,J,71,256,user_4/action_1/user_4_action_1,user_4/action_1/user_4_action_1/segment_25,8,4
24,26,user_4,B,111,256,user_4/action_1/user_4_action_1,user_4/action_1/user_4_action_1/segment_26,1,4
24,27,user_4,X,90,256,user_4/action_1/user_4_action_1,user_4/action_1/user_4_action_1/segment_27,11,4
24,28,user_4,E,110,256,user_4/action_1/user_4_action_1,user_4/action_1/user_4_action_1/segment_28,4,4
24,32,user_4,G,110,256,user_4/action_1/user_4_action_1,user_4/action_1/user_4_action_1/segment_32,5,4
24,36,user_4,C,116,256,user_4/action_1/user_4_action_1,user_4/action_1/user_4_action_1/segment_36,2,4
24,38,user_4,I,83,256,user_4/action_1/user_4_action_1,user_4/action_1/user_4_action_1/segment_38,7,4
24,39,user_4,D,94,256,user_4/action_1/user_4_action_1,user_4/action_1/user_4_action_1/segment_39,3,4
24,40,user_4,H,103,256,user_4/action_1/user_4_action_1,user_4/action_1/user_4_action_1/segment_40,6,4
24,43,user_4,A,109,256,user_4/action_1/user_4_action_1,user_4/action_1/user_4_action_1/segment_43,0,4
24,45,user_4,K,114,256,user_4/action_1/user_4_action_1,user_4/action_1/user_4_action_1/segment_45,9,4
24,70,user_4,G,102,256,user_4/action_1/user_4_action_1,user_4/action_1/user_4_action_1/segment_70,5,4
24,72,user_4,H,100,256,user_4/action_1/user_4_action_1,user_4/action_1/user_4_action_1/segment_72,6,4
24,75,user_4,E,113,256,user_4/action_1/user_4_action_1,user_4/action_1/user_4_action_1/segment_75,4,4
24,77,user_4,D,90,256,user_4/action_1/user_4_action_1,user_4/action_1/user_4_action_1/segment_77,3,4
24,79,user_4,J,65,256,user_4/action_1/user_4_action_1,user_4/action_1/user_4_action_1/segment_79,8,4
24,80,user_4,I,65,256,user_4/action_1/user_4_action_1,user_4/action_1/user_4_action_1/segment_80,7,4
24,81,user_4,B,114,256,user_4/action_1/user_4_action_1,user_4/action_1/user_4_action_1/segment_81,1,4
24,84,user_4,K,84,256,user_4/action_1/user_4_action_1,user_4/action_1/user_4_action_1/segment_84,9,4
24,87,user_4,C,73,256,user_4/action_1/user_4_action_1,user_4/action_1/user_4_action_1/segment_87,2,4
24,89,user_4,L,68,256,user_4/action_1/user_4_action_1,user_4/action_1/user_4_action_1/segment_89,10,4
25,25,user_5,J,81,256,user_5/action_1/user_5_action_1,user_5/action_1/user_5_action_1/segment_25,8,2
25,26,user_5,B,126,256,user_5/action_1/user_5_action_1,user_5/action_1/user_5_action_1/segment_26,1,2
25,27,user_5,X,97,256,user_5/action_1/user_5_action_1,user_5/action_1/user_5_action_1/segment_27,11,2
25,28,user_5,E,129,256,user_5/action_1/user_5_action_1,user_5/action_1/user_5_action_1/segment_28,4,2
25,32,user_5,G,102,256,user_5/action_1/user_5_action_1,user_5/action_1/user_5_action_1/segment_32,5,2
25,36,user_5,C,86,256,user_5/action_1/user_5_action_1,user_5/action_1/user_5_action_1/segment_36,2,2
25,38,user_5,I,170,256,user_5/action_1/user_5_action_1,user_5/action_1/user_5_action_1/segment_38,7,2
25,39,user_5,D,121,256,user_5/action_1/user_5_action_1,user_5/action_1/user_5_action_1/segment_39,3,2
25,40,user_5,H,142,256,user_5/action_1/user_5_action_1,user_5/action_1/user_5_action_1/segment_40,6,2
25,43,user_5,A,145,256,user_5/action_1/user_5_action_1,user_5/action_1/user_5_action_1/segment_43,0,2
25,45,user_5,K,129,256,user_5/action_1/user_5_action_1,user_5/action_1/user_5_action_1/segment_45,9,2
25,73,user_5,I,138,256,user_5/action_1/user_5_action_1,user_5/action_1/user_5_action_1/segment_73,7,2
25,74,user_5,H,131,256,user_5/action_1/user_5_action_1,user_5/action_1/user_5_action_1/segment_74,6,2
25,79,user_5,B,131,256,user_5/action_1/user_5_action_1,user_5/action_1/user_5_action_1/segment_79,1,2
25,80,user_5,L,84,256,user_5/action_1/user_5_action_1,user_5/action_1/user_5_action_1/segment_80,10,2
25,82,user_5,D,105,256,user_5/action_1/user_5_action_1,user_5/action_1/user_5_action_1/segment_82,3,2
25,83,user_5,J,89,256,user_5/action_1/user_5_action_1,user_5/action_1/user_5_action_1/segment_83,8,2
25,84,user_5,E,120,256,user_5/action_1/user_5_action_1,user_5/action_1/user_5_action_1/segment_84,4,2
25,85,user_5,A,120,256,user_5/action_1/user_5_action_1,user_5/action_1/user_5_action_1/segment_85,0,2
25,88,user_5,X,96,256,user_5/action_1/user_5_action_1,user_5/action_1/user_5_action_1/segment_88,11,2
25,92,user_5,C,77,256,user_5/action_1/user_5_action_1,user_5/action_1/user_5_action_1/segment_92,2,2
26,18,user_6,B,99,256,user_6/action_1/user_6_action_1,user_6/action_1/user_6_action_1/segment_18,1,1
26,19,user_6,X,59,256,user_6/action_1/user_6_action_1,user_6/action_1/user_6_action_1/segment_19,11,1
26,20,user_6,E,93,256,user_6/action_1/user_6_action_1,user_6/action_1/user_6_action_1/segment_20,4,1
26,27,user_6,C,56,256,user_6/action_1/user_6_action_1,user_6/action_1/user_6_action_1/segment_27,2,1
26,29,user_6,I,48,256,user_6/action_1/user_6_action_1,user_6/action_1/user_6_action_1/segment_29,7,1
26,30,user_6,D,70,256,user_6/action_1/user_6_action_1,user_6/action_1/user_6_action_1/segment_30,3,1
26,31,user_6,H,88,256,user_6/action_1/user_6_action_1,user_6/action_1/user_6_action_1/segment_31,6,1
26,33,user_6,A,81,256,user_6/action_1/user_6_action_1,user_6/action_1/user_6_action_1/segment_33,0,1
26,35,user_6,K,76,256,user_6/action_1/user_6_action_1,user_6/action_1/user_6_action_1/segment_35,9,1
26,77,user_6,H,76,256,user_6/action_1/user_6_action_1,user_6/action_1/user_6_action_1/segment_77,6,1
26,80,user_6,E,83,256,user_6/action_1/user_6_action_1,user_6/action_1/user_6_action_1/segment_80,4,1
26,82,user_6,D,66,256,user_6/action_1/user_6_action_1,user_6/action_1/user_6_action_1/segment_82,3,1
26,84,user_6,J,46,256,user_6/action_1/user_6_action_1,user_6/action_1/user_6_action_1/segment_84,8,1
26,85,user_6,I,44,256,user_6/action_1/user_6_action_1,user_6/action_1/user_6_action_1/segment_85,7,1
26,86,user_6,B,87,256,user_6/action_1/user_6_action_1,user_6/action_1/user_6_action_1/segment_86,1,1
26,88,user_6,X,55,256,user_6/action_1/user_6_action_1,user_6/action_1/user_6_action_1/segment_88,11,1
26,90,user_6,K,92,256,user_6/action_1/user_6_action_1,user_6/action_1/user_6_action_1/segment_90,9,1
26,93,user_6,C,53,256,user_6/action_1/user_6_action_1,user_6/action_1/user_6_action_1/segment_93,2,1
26,95,user_6,L,53,256,user_6/action_1/user_6_action_1,user_6/action_1/user_6_action_1/segment_95,10,1
27,24,user_7,J,85,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_24,8,2
27,25,user_7,B,136,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_25,1,2
27,26,user_7,X,97,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_26,11,2
27,27,user_7,E,133,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_27,4,2
27,31,user_7,G,112,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_31,5,2
27,35,user_7,C,86,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_35,2,2
27,37,user_7,I,61,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_37,7,2
27,38,user_7,D,147,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_38,3,2
27,39,user_7,H,132,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_39,6,2
27,42,user_7,A,141,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_42,0,2
27,44,user_7,K,129,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_44,9,2
27,70,user_7,C,86,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_70,2,2
27,72,user_7,G,123,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_72,5,2
27,74,user_7,J,90,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_74,8,2
27,76,user_7,D,137,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_76,3,2
27,79,user_7,E,155,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_79,4,2
27,80,user_7,H,136,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_80,6,2
27,81,user_7,B,145,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_81,1,2
27,82,user_7,L,85,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_82,10,2
27,83,user_7,A,139,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_83,0,2
27,84,user_7,K,126,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_84,9,2
27,88,user_7,I,56,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_88,7,2
27,114,user_7,K,122,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_114,9,2
27,115,user_7,B,144,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_115,1,2
27,116,user_7,L,85,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_116,10,2
27,123,user_7,H,150,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_123,6,2
27,124,user_7,X,106,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_124,11,2
27,125,user_7,J,82,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_125,8,2
27,126,user_7,C,103,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_126,2,2
27,130,user_7,G,112,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_130,5,2
27,131,user_7,E,149,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_131,4,2
27,133,user_7,I,73,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_133,7,2
28,22,user_8,B,106,256,user_8/action_1/user_8_action_1,user_8/action_1/user_8_action_1/segment_22,1,2
28,23,user_8,X,74,256,user_8/action_1/user_8_action_1,user_8/action_1/user_8_action_1/segment_23,11,2
28,24,user_8,E,115,256,user_8/action_1/user_8_action_1,user_8/action_1/user_8_action_1/segment_24,4,2
28,28,user_8,G,108,256,user_8/action_1/user_8_action_1,user_8/action_1/user_8_action_1/segment_28,5,2
28,32,user_8,C,63,256,user_8/action_1/user_8_action_1,user_8/action_1/user_8_action_1/segment_32,2,2
28,34,user_8,I,153,256,user_8/action_1/user_8_action_1,user_8/action_1/user_8_action_1/segment_34,7,2
28,35,user_8,D,83,256,user_8/action_1/user_8_action_1,user_8/action_1/user_8_action_1/segment_35,3,2
28,36,user_8,H,97,256,user_8/action_1/user_8_action_1,user_8/action_1/user_8_action_1/segment_36,6,2
28,39,user_8,A,97,256,user_8/action_1/user_8_action_1,user_8/action_1/user_8_action_1/segment_39,0,2
28,41,user_8,K,84,256,user_8/action_1/user_8_action_1,user_8/action_1/user_8_action_1/segment_41,9,2
28,43,user_8,A,92,256,user_8/action_1/user_8_action_1,user_8/action_1/user_8_action_1/segment_43,0,2
28,44,user_8,K,98,256,user_8/action_1/user_8_action_1,user_8/action_1/user_8_action_1/segment_44,9,2
28,46,user_8,B,98,256,user_8/action_1/user_8_action_1,user_8/action_1/user_8_action_1/segment_46,1,2
28,49,user_8,E,111,256,user_8/action_1/user_8_action_1,user_8/action_1/user_8_action_1/segment_49,4,2
28,51,user_8,L,76,256,user_8/action_1/user_8_action_1,user_8/action_1/user_8_action_1/segment_51,10,2
28,52,user_8,J,87,256,user_8/action_1/user_8_action_1,user_8/action_1/user_8_action_1/segment_52,8,2
28,53,user_8,G,157,256,user_8/action_1/user_8_action_1,user_8/action_1/user_8_action_1/segment_53,5,2
28,54,user_8,D,83,256,user_8/action_1/user_8_action_1,user_8/action_1/user_8_action_1/segment_54,3,2
28,58,user_8,C,60,256,user_8/action_1/user_8_action_1,user_8/action_1/user_8_action_1/segment_58,2,2
28,60,user_8,I,93,256,user_8/action_1/user_8_action_1,user_8/action_1/user_8_action_1/segment_60,7,2
28,63,user_8,H,93,256,user_8/action_1/user_8_action_1,user_8/action_1/user_8_action_1/segment_63,6,2
29,23,user_9,J,65,256,user_9/action_1/user_9_action_1,user_9/action_1/user_9_action_1/segment_23,8,4
29,24,user_9,B,117,256,user_9/action_1/user_9_action_1,user_9/action_1/user_9_action_1/segment_24,1,4
29,25,user_9,X,72,256,user_9/action_1/user_9_action_1,user_9/action_1/user_9_action_1/segment_25,11,4
29,26,user_9,E,113,256,user_9/action_1/user_9_action_1,user_9/action_1/user_9_action_1/segment_26,4,4
29,30,user_9,G,88,256,user_9/action_1/user_9_action_1,user_9/action_1/user_9_action_1/segment_30,5,4
29,34,user_9,C,68,256,user_9/action_1/user_9_action_1,user_9/action_1/user_9_action_1/segment_34,2,4
29,35,user_9,D,63,256,user_9/action_1/user_9_action_1,user_9/action_1/user_9_action_1/segment_35,3,4
29,36,user_9,H,171,256,user_9/action_1/user_9_action_1,user_9/action_1/user_9_action_1/segment_36,6,4
29,39,user_9,A,105,256,user_9/action_1/user_9_action_1,user_9/action_1/user_9_action_1/segment_39,0,4
29,41,user_9,K,97,256,user_9/action_1/user_9_action_1,user_9/action_1/user_9_action_1/segment_41,9,4
29,65,user_9,H,94,256,user_9/action_1/user_9_action_1,user_9/action_1/user_9_action_1/segment_65,6,4
29,68,user_9,E,103,256,user_9/action_1/user_9_action_1,user_9/action_1/user_9_action_1/segment_68,4,4
29,70,user_9,D,87,256,user_9/action_1/user_9_action_1,user_9/action_1/user_9_action_1/segment_70,3,4
29,72,user_9,J,67,256,user_9/action_1/user_9_action_1,user_9/action_1/user_9_action_1/segment_72,8,4
29,73,user_9,I,52,256,user_9/action_1/user_9_action_1,user_9/action_1/user_9_action_1/segment_73,7,4
29,74,user_9,B,117,256,user_9/action_1/user_9_action_1,user_9/action_1/user_9_action_1/segment_74,1,4
29,77,user_9,X,75,256,user_9/action_1/user_9_action_1,user_9/action_1/user_9_action_1/segment_77,11,4
29,79,user_9,K,101,256,user_9/action_1/user_9_action_1,user_9/action_1/user_9_action_1/segment_79,9,4
29,82,user_9,C,79,256,user_9/action_1/user_9_action_1,user_9/action_1/user_9_action_1/segment_82,2,4
29,84,user_9,L,77,256,user_9/action_1/user_9_action_1,user_9/action_1/user_9_action_1/segment_84,10,4
30,0,user_10,J,56,256,user_10/action_1/user_10_action_1,user_10/action_1/user_10_action_1/segment_0,8,1
30,1,user_10,B,83,256,user_10/action_1/user_10_action_1,user_10/action_1/user_10_action_1/segment_1,1,1
30,2,user_10,X,65,256,user_10/action_1/user_10_action_1,user_10/action_1/user_10_action_1/segment_2,11,1
30,3,user_10,E,82,256,user_10/action_1/user_10_action_1,user_10/action_1/user_10_action_1/segment_3,4,1
30,7,user_10,G,81,256,user_10/action_1/user_10_action_1,user_10/action_1/user_10_action_1/segment_7,5,1
30,11,user_10,C,55,256,user_10/action_1/user_10_action_1,user_10/action_1/user_10_action_1/segment_11,2,1
30,13,user_10,I,94,256,user_10/action_1/user_10_action_1,user_10/action_1/user_10_action_1/segment_13,7,1
30,14,user_10,D,79,256,user_10/action_1/user_10_action_1,user_10/action_1/user_10_action_1/segment_14,3,1
30,15,user_10,H,86,256,user_10/action_1/user_10_action_1,user_10/action_1/user_10_action_1/segment_15,6,1
30,18,user_10,A,88,256,user_10/action_1/user_10_action_1,user_10/action_1/user_10_action_1/segment_18,0,1
30,20,user_10,K,83,256,user_10/action_1/user_10_action_1,user_10/action_1/user_10_action_1/segment_20,9,1
30,26,user_10,C,59,256,user_10/action_1/user_10_action_1,user_10/action_1/user_10_action_1/segment_26,2,1
30,28,user_10,G,94,256,user_10/action_1/user_10_action_1,user_10/action_1/user_10_action_1/segment_28,5,1
30,30,user_10,J,61,256,user_10/action_1/user_10_action_1,user_10/action_1/user_10_action_1/segment_30,8,1
30,32,user_10,D,72,256,user_10/action_1/user_10_action_1,user_10/action_1/user_10_action_1/segment_32,3,1
30,35,user_10,E,91,256,user_10/action_1/user_10_action_1,user_10/action_1/user_10_action_1/segment_35,4,1
30,36,user_10,H,86,256,user_10/action_1/user_10_action_1,user_10/action_1/user_10_action_1/segment_36,6,1
30,37,user_10,B,89,256,user_10/action_1/user_10_action_1,user_10/action_1/user_10_action_1/segment_37,1,1
30,38,user_10,L,57,256,user_10/action_1/user_10_action_1,user_10/action_1/user_10_action_1/segment_38,10,1
30,39,user_10,A,88,256,user_10/action_1/user_10_action_1,user_10/action_1/user_10_action_1/segment_39,0,1
30,40,user_10,K,79,256,user_10/action_1/user_10_action_1,user_10/action_1/user_10_action_1/segment_40,9,1
30,44,user_10,I,86,256,user_10/action_1/user_10_action_1,user_10/action_1/user_10_action_1/segment_44,7,1
31,25,user_11,J,78,256,user_11/action_1/user_11_action_1,user_11/action_1/user_11_action_1/segment_25,8,4
31,26,user_11,B,155,256,user_11/action_1/user_11_action_1,user_11/action_1/user_11_action_1/segment_26,1,4
31,27,user_11,X,92,256,user_11/action_1/user_11_action_1,user_11/action_1/user_11_action_1/segment_27,11,4
31,28,user_11,E,192,256,user_11/action_1/user_11_action_1,user_11/action_1/user_11_action_1/segment_28,4,4
31,32,user_11,G,141,256,user_11/action_1/user_11_action_1,user_11/action_1/user_11_action_1/segment_32,5,4
31,36,user_11,C,80,256,user_11/action_1/user_11_action_1,user_11/action_1/user_11_action_1/segment_36,2,4
31,38,user_11,I,54,256,user_11/action_1/user_11_action_1,user_11/action_1/user_11_action_1/segment_38,7,4
31,39,user_11,D,126,256,user_11/action_1/user_11_action_1,user_11/action_1/user_11_action_1/segment_39,3,4
31,40,user_11,H,154,256,user_11/action_1/user_11_action_1,user_11/action_1/user_11_action_1/segment_40,6,4
31,43,user_11,A,150,256,user_11/action_1/user_11_action_1,user_11/action_1/user_11_action_1/segment_43,0,4
31,45,user_11,K,133,256,user_11/action_1/user_11_action_1,user_11/action_1/user_11_action_1/segment_45,9,4
31,72,user_11,L,82,256,user_11/action_1/user_11_action_1,user_11/action_1/user_11_action_1/segment_72,10,4
31,73,user_11,G,136,256,user_11/action_1/user_11_action_1,user_11/action_1/user_11_action_1/segment_73,5,4
31,74,user_11,K,136,256,user_11/action_1/user_11_action_1,user_11/action_1/user_11_action_1/segment_74,9,4
31,77,user_11,J,81,256,user_11/action_1/user_11_action_1,user_11/action_1/user_11_action_1/segment_77,8,4
31,78,user_11,A,143,256,user_11/action_1/user_11_action_1,user_11/action_1/user_11_action_1/segment_78,0,4
31,83,user_11,H,135,256,user_11/action_1/user_11_action_1,user_11/action_1/user_11_action_1/segment_83,6,4
31,86,user_11,D,115,256,user_11/action_1/user_11_action_1,user_11/action_1/user_11_action_1/segment_86,3,4
31,90,user_11,E,145,256,user_11/action_1/user_11_action_1,user_11/action_1/user_11_action_1/segment_90,4,4
31,92,user_11,X,107,256,user_11/action_1/user_11_action_1,user_11/action_1/user_11_action_1/segment_92,11,4
31,93,user_11,I,62,256,user_11/action_1/user_11_action_1,user_11/action_1/user_11_action_1/segment_93,7,4
31,95,user_11,B,158,256,user_11/action_1/user_11_action_1,user_11/action_1/user_11_action_1/segment_95,1,4
32,22,user_12,J,66,256,user_12/action_1/user_12_action_1,user_12/action_1/user_12_action_1/segment_22,8,1
32,23,user_12,B,138,256,user_12/action_1/user_12_action_1,user_12/action_1/user_12_action_1/segment_23,1,1
32,24,user_12,X,89,256,user_12/action_1/user_12_action_1,user_12/action_1/user_12_action_1/segment_24,11,1
32,25,user_12,E,142,256,user_12/action_1/user_12_action_1,user_12/action_1/user_12_action_1/segment_25,4,1
32,29,user_12,G,145,256,user_12/action_1/user_12_action_1,user_12/action_1/user_12_action_1/segment_29,5,1
32,33,user_12,C,85,256,user_12/action_1/user_12_action_1,user_12/action_1/user_12_action_1/segment_33,2,1
32,35,user_12,I,57,256,user_12/action_1/user_12_action_1,user_12/action_1/user_12_action_1/segment_35,7,1
32,36,user_12,D,124,256,user_12/action_1/user_12_action_1,user_12/action_1/user_12_action_1/segment_36,3,1
32,37,user_12,H,153,256,user_12/action_1/user_12_action_1,user_12/action_1/user_12_action_1/segment_37,6,1
32,40,user_12,A,139,256,user_12/action_1/user_12_action_1,user_12/action_1/user_12_action_1/segment_40,0,1
32,42,user_12,K,142,256,user_12/action_1/user_12_action_1,user_12/action_1/user_12_action_1/segment_42,9,1
32,69,user_12,A,121,256,user_12/action_1/user_12_action_1,user_12/action_1/user_12_action_1/segment_69,0,1
32,71,user_12,K,111,256,user_12/action_1/user_12_action_1,user_12/action_1/user_12_action_1/segment_71,9,1
32,77,user_12,L,77,256,user_12/action_1/user_12_action_1,user_12/action_1/user_12_action_1/segment_77,10,1
32,78,user_12,J,67,256,user_12/action_1/user_12_action_1,user_12/action_1/user_12_action_1/segment_78,8,1
32,79,user_12,C,94,256,user_12/action_1/user_12_action_1,user_12/action_1/user_12_action_1/segment_79,2,1
32,80,user_12,I,190,256,user_12/action_1/user_12_action_1,user_12/action_1/user_12_action_1/segment_80,7,1
32,81,user_12,E,150,256,user_12/action_1/user_12_action_1,user_12/action_1/user_12_action_1/segment_81,4,1
32,83,user_12,D,110,256,user_12/action_1/user_12_action_1,user_12/action_1/user_12_action_1/segment_83,3,1
32,87,user_12,G,165,256,user_12/action_1/user_12_action_1,user_12/action_1/user_12_action_1/segment_87,5,1
32,88,user_12,H,110,256,user_12/action_1/user_12_action_1,user_12/action_1/user_12_action_1/segment_88,6,1
33,0,user_13,J,77,256,user_13/action_1/user_13_action_1,user_13/action_1/user_13_action_1/segment_0,8,2
33,1,user_13,B,111,256,user_13/action_1/user_13_action_1,user_13/action_1/user_13_action_1/segment_1,1,2
33,2,user_13,X,78,256,user_13/action_1/user_13_action_1,user_13/action_1/user_13_action_1/segment_2,11,2
33,3,user_13,E,108,256,user_13/action_1/user_13_action_1,user_13/action_1/user_13_action_1/segment_3,4,2
33,7,user_13,G,97,256,user_13/action_1/user_13_action_1,user_13/action_1/user_13_action_1/segment_7,5,2
33,11,user_13,C,66,256,user_13/action_1/user_13_action_1,user_13/action_1/user_13_action_1/segment_11,2,2
33,13,user_13,I,89,256,user_13/action_1/user_13_action_1,user_13/action_1/user_13_action_1/segment_13,7,2
33,14,user_13,D,88,256,user_13/action_1/user_13_action_1,user_13/action_1/user_13_action_1/segment_14,3,2
33,15,user_13,H,87,256,user_13/action_1/user_13_action_1,user_13/action_1/user_13_action_1/segment_15,6,2
33,18,user_13,A,93,256,user_13/action_1/user_13_action_1,user_13/action_1/user_13_action_1/segment_18,0,2
33,20,user_13,K,83,256,user_13/action_1/user_13_action_1,user_13/action_1/user_13_action_1/segment_20,9,2
34,26,user_14,J,59,256,user_14/action_1/user_14_action_1,user_14/action_1/user_14_action_1/segment_26,8,3
34,27,user_14,B,105,256,user_14/action_1/user_14_action_1,user_14/action_1/user_14_action_1/segment_27,1,3
34,28,user_14,X,70,256,user_14/action_1/user_14_action_1,user_14/action_1/user_14_action_1/segment_28,11,3
34,32,user_14,G,79,256,user_14/action_1/user_14_action_1,user_14/action_1/user_14_action_1/segment_32,5,3
34,36,user_14,C,55,256,user_14/action_1/user_14_action_1,user_14/action_1/user_14_action_1/segment_36,2,3
34,38,user_14,I,49,256,user_14/action_1/user_14_action_1,user_14/action_1/user_14_action_1/segment_38,7,3
34,39,user_14,D,85,256,user_14/action_1/user_14_action_1,user_14/action_1/user_14_action_1/segment_39,3,3
34,40,user_14,H,97,256,user_14/action_1/user_14_action_1,user_14/action_1/user_14_action_1/segment_40,6,3
34,43,user_14,A,91,256,user_14/action_1/user_14_action_1,user_14/action_1/user_14_action_1/segment_43,0,3
34,45,user_14,K,132,256,user_14/action_1/user_14_action_1,user_14/action_1/user_14_action_1/segment_45,9,3
34,73,user_14,A,111,256,user_14/action_1/user_14_action_1,user_14/action_1/user_14_action_1/segment_73,0,3
34,75,user_14,K,118,256,user_14/action_1/user_14_action_1,user_14/action_1/user_14_action_1/segment_75,9,3
34,81,user_14,L,63,256,user_14/action_1/user_14_action_1,user_14/action_1/user_14_action_1/segment_81,10,3
34,82,user_14,J,59,256,user_14/action_1/user_14_action_1,user_14/action_1/user_14_action_1/segment_82,8,3
34,83,user_14,C,59,256,user_14/action_1/user_14_action_1,user_14/action_1/user_14_action_1/segment_83,2,3
34,84,user_14,I,48,256,user_14/action_1/user_14_action_1,user_14/action_1/user_14_action_1/segment_84,7,3
34,85,user_14,E,120,256,user_14/action_1/user_14_action_1,user_14/action_1/user_14_action_1/segment_85,4,3
34,87,user_14,D,84,256,user_14/action_1/user_14_action_1,user_14/action_1/user_14_action_1/segment_87,3,3
34,91,user_14,G,92,256,user_14/action_1/user_14_action_1,user_14/action_1/user_14_action_1/segment_91,5,3
