user,action,label,valid,pad,source_trial,sample_id,y,cv_fold,split
user_3,1,I,95,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_38,7,3,train
user_3,1,D,93,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_39,3,3,train
user_3,1,H,103,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_40,6,3,train
user_3,1,A,90,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_43,0,3,train
user_3,1,K,91,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_45,9,3,train
user_3,1,H,83,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_70,6,3,train
user_3,1,E,93,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_73,4,3,train
user_3,1,D,83,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_75,3,3,train
user_3,1,J,59,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_77,8,3,train
user_3,1,I,86,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_78,7,3,train
user_3,1,B,103,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_79,1,3,train
user_3,1,X,72,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_82,11,3,train
user_3,1,K,82,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_84,9,3,train
user_3,1,C,63,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_87,2,3,train
user_3,1,L,57,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_89,10,3,train
user_3,1,K,100,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_93,9,3,train
user_3,1,C,64,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_96,2,3,train
user_3,1,A,100,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_97,0,3,train
user_3,1,L,69,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_98,10,3,train
user_3,1,H,104,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_99,6,3,train
user_3,1,B,113,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_103,1,3,train
user_3,1,I,90,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_104,7,3,train
user_3,1,G,104,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_107,5,3,train
user_3,1,E,106,256,user_3/action_1/user_3_action_1,user_3/action_1/user_3_action_1/segment_110,4,3,train
user_4,1,J,71,256,user_4/action_1/user_4_action_1,user_4/action_1/user_4_action_1/segment_25,8,4,train
user_4,1,B,111,256,user_4/action_1/user_4_action_1,user_4/action_1/user_4_action_1/segment_26,1,4,train
user_4,1,X,90,256,user_4/action_1/user_4_action_1,user_4/action_1/user_4_action_1/segment_27,11,4,train
user_4,1,E,110,256,user_4/action_1/user_4_action_1,user_4/action_1/user_4_action_1/segment_28,4,4,train
user_4,1,G,110,256,user_4/action_1/user_4_action_1,user_4/action_1/user_4_action_1/segment_32,5,4,train
user_4,1,C,116,256,user_4/action_1/user_4_action_1,user_4/action_1/user_4_action_1/segment_36,2,4,train
user_4,1,I,83,256,user_4/action_1/user_4_action_1,user_4/action_1/user_4_action_1/segment_38,7,4,train
user_4,1,D,94,256,user_4/action_1/user_4_action_1,user_4/action_1/user_4_action_1/segment_39,3,4,train
user_4,1,H,103,256,user_4/action_1/user_4_action_1,user_4/action_1/user_4_action_1/segment_40,6,4,train
user_4,1,A,109,256,user_4/action_1/user_4_action_1,user_4/action_1/user_4_action_1/segment_43,0,4,train
user_4,1,K,114,256,user_4/action_1/user_4_action_1,user_4/action_1/user_4_action_1/segment_45,9,4,train
user_4,1,G,102,256,user_4/action_1/user_4_action_1,user_4/action_1/user_4_action_1/segment_70,5,4,train
user_4,1,H,100,256,user_4/action_1/user_4_action_1,user_4/action_1/user_4_action_1/segment_72,6,4,train
user_4,1,E,113,256,user_4/action_1/user_4_action_1,user_4/action_1/user_4_action_1/segment_75,4,4,train
user_4,1,D,90,256,user_4/action_1/user_4_action_1,user_4/action_1/user_4_action_1/segment_77,3,4,train
user_4,1,J,65,256,user_4/action_1/user_4_action_1,user_4/action_1/user_4_action_1/segment_79,8,4,train
user_4,1,I,65,256,user_4/action_1/user_4_action_1,user_4/action_1/user_4_action_1/segment_80,7,4,train
user_4,1,B,114,256,user_4/action_1/user_4_action_1,user_4/action_1/user_4_action_1/segment_81,1,4,train
user_4,1,K,84,256,user_4/action_1/user_4_action_1,user_4/action_1/user_4_action_1/segment_84,9,4,train
user_4,1,C,73,256,user_4/action_1/user_4_action_1,user_4/action_1/user_4_action_1/segment_87,2,4,train
user_4,1,L,68,256,user_4/action_1/user_4_action_1,user_4/action_1/user_4_action_1/segment_89,10,4,train
user_5,1,J,81,256,user_5/action_1/user_5_action_1,user_5/action_1/user_5_action_1/segment_25,8,2,val
user_5,1,B,126,256,user_5/action_1/user_5_action_1,user_5/action_1/user_5_action_1/segment_26,1,2,val
user_5,1,X,97,256,user_5/action_1/user_5_action_1,user_5/action_1/user_5_action_1/segment_27,11,2,val
user_5,1,E,129,256,user_5/action_1/user_5_action_1,user_5/action_1/user_5_action_1/segment_28,4,2,val
user_5,1,G,102,256,user_5/action_1/user_5_action_1,user_5/action_1/user_5_action_1/segment_32,5,2,val
user_5,1,C,86,256,user_5/action_1/user_5_action_1,user_5/action_1/user_5_action_1/segment_36,2,2,val
user_5,1,I,170,256,user_5/action_1/user_5_action_1,user_5/action_1/user_5_action_1/segment_38,7,2,val
user_5,1,D,121,256,user_5/action_1/user_5_action_1,user_5/action_1/user_5_action_1/segment_39,3,2,val
user_5,1,H,142,256,user_5/action_1/user_5_action_1,user_5/action_1/user_5_action_1/segment_40,6,2,val
user_5,1,A,145,256,user_5/action_1/user_5_action_1,user_5/action_1/user_5_action_1/segment_43,0,2,val
user_5,1,K,129,256,user_5/action_1/user_5_action_1,user_5/action_1/user_5_action_1/segment_45,9,2,val
user_5,1,I,138,256,user_5/action_1/user_5_action_1,user_5/action_1/user_5_action_1/segment_73,7,2,val
user_5,1,H,131,256,user_5/action_1/user_5_action_1,user_5/action_1/user_5_action_1/segment_74,6,2,val
user_5,1,B,131,256,user_5/action_1/user_5_action_1,user_5/action_1/user_5_action_1/segment_79,1,2,val
user_5,1,L,84,256,user_5/action_1/user_5_action_1,user_5/action_1/user_5_action_1/segment_80,10,2,val
user_5,1,D,105,256,user_5/action_1/user_5_action_1,user_5/action_1/user_5_action_1/segment_82,3,2,val
user_5,1,J,89,256,user_5/action_1/user_5_action_1,user_5/action_1/user_5_action_1/segment_83,8,2,val
user_5,1,E,120,256,user_5/action_1/user_5_action_1,user_5/action_1/user_5_action_1/segment_84,4,2,val
user_5,1,A,120,256,user_5/action_1/user_5_action_1,user_5/action_1/user_5_action_1/segment_85,0,2,val
user_5,1,X,96,256,user_5/action_1/user_5_action_1,user_5/action_1/user_5_action_1/segment_88,11,2,val
user_5,1,C,77,256,user_5/action_1/user_5_action_1,user_5/action_1/user_5_action_1/segment_92,2,2,val
user_6,1,B,99,256,user_6/action_1/user_6_action_1,user_6/action_1/user_6_action_1/segment_18,1,1,test
user_6,1,X,59,256,user_6/action_1/user_6_action_1,user_6/action_1/user_6_action_1/segment_19,11,1,test
user_6,1,E,93,256,user_6/action_1/user_6_action_1,user_6/action_1/user_6_action_1/segment_20,4,1,test
user_6,1,C,56,256,user_6/action_1/user_6_action_1,user_6/action_1/user_6_action_1/segment_27,2,1,test
user_6,1,I,48,256,user_6/action_1/user_6_action_1,user_6/action_1/user_6_action_1/segment_29,7,1,test
user_6,1,D,70,256,user_6/action_1/user_6_action_1,user_6/action_1/user_6_action_1/segment_30,3,1,test
user_6,1,H,88,256,user_6/action_1/user_6_action_1,user_6/action_1/user_6_action_1/segment_31,6,1,test
user_6,1,A,81,256,user_6/action_1/user_6_action_1,user_6/action_1/user_6_action_1/segment_33,0,1,test
user_6,1,K,76,256,user_6/action_1/user_6_action_1,user_6/action_1/user_6_action_1/segment_35,9,1,test
user_6,1,H,76,256,user_6/action_1/user_6_action_1,user_6/action_1/user_6_action_1/segment_77,6,1,test
user_6,1,E,83,256,user_6/action_1/user_6_action_1,user_6/action_1/user_6_action_1/segment_80,4,1,test
user_6,1,D,66,256,user_6/action_1/user_6_action_1,user_6/action_1/user_6_action_1/segment_82,3,1,test
user_6,1,J,46,256,user_6/action_1/user_6_action_1,user_6/action_1/user_6_action_1/segment_84,8,1,test
user_6,1,I,44,256,user_6/action_1/user_6_action_1,user_6/action_1/user_6_action_1/segment_85,7,1,test
user_6,1,B,87,256,user_6/action_1/user_6_action_1,user_6/action_1/user_6_action_1/segment_86,1,1,test
user_6,1,X,55,256,user_6/action_1/user_6_action_1,user_6/action_1/user_6_action_1/segment_88,11,1,test
user_6,1,K,92,256,user_6/action_1/user_6_action_1,user_6/action_1/user_6_action_1/segment_90,9,1,test
user_6,1,C,53,256,user_6/action_1/user_6_action_1,user_6/action_1/user_6_action_1/segment_93,2,1,test
user_6,1,L,53,256,user_6/action_1/user_6_action_1,user_6/action_1/user_6_action_1/segment_95,10,1,test
user_7,1,J,85,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_24,8,2,val
user_7,1,B,136,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_25,1,2,val
user_7,1,X,97,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_26,11,2,val
user_7,1,E,133,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_27,4,2,val
user_7,1,G,112,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_31,5,2,val
user_7,1,C,86,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_35,2,2,val
user_7,1,I,61,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_37,7,2,val
user_7,1,D,147,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_38,3,2,val
user_7,1,H,132,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_39,6,2,val
user_7,1,A,141,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_42,0,2,val
user_7,1,K,129,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_44,9,2,val
user_7,1,C,86,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_70,2,2,val
user_7,1,G,123,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_72,5,2,val
user_7,1,J,90,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_74,8,2,val
user_7,1,D,137,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_76,3,2,val
user_7,1,E,155,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_79,4,2,val
user_7,1,H,136,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_80,6,2,val
user_7,1,B,145,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_81,1,2,val
user_7,1,L,85,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_82,10,2,val
user_7,1,A,139,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_83,0,2,val
user_7,1,K,126,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_84,9,2,val
user_7,1,I,56,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_88,7,2,val
user_7,1,K,122,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_114,9,2,val
user_7,1,B,144,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_115,1,2,val
user_7,1,L,85,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_116,10,2,val
user_7,1,H,150,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_123,6,2,val
user_7,1,X,106,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_124,11,2,val
user_7,1,J,82,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_125,8,2,val
user_7,1,C,103,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_126,2,2,val
user_7,1,G,112,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_130,5,2,val
user_7,1,E,149,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_131,4,2,val
user_7,1,I,73,256,user_7/action_1/user_7_action_1,user_7/action_1/user_7_action_1/segment_133,7,2,val
user_8,1,B,106,256,user_8/action_1/user_8_action_1,user_8/action_1/user_8_action_1/segment_22,1,2,val
user_8,1,X,74,256,user_8/action_1/user_8_action_1,user_8/action_1/user_8_action_1/segment_23,11,2,val
user_8,1,E,115,256,user_8/action_1/user_8_action_1,user_8/action_1/user_8_action_1/segment_24,4,2,val
user_8,1,G,108,256,user_8/action_1/user_8_action_1,user_8/action_1/user_8_action_1/segment_28,5,2,val
user_8,1,C,63,256,user_8/action_1/user_8_action_1,user_8/action_1/user_8_action_1/segment_32,2,2,val
user_8,1,I,153,256,user_8/action_1/user_8_action_1,user_8/action_1/user_8_action_1/segment_34,7,2,val
user_8,1,D,83,256,user_8/action_1/user_8_action_1,user_8/action_1/user_8_action_1/segment_35,3,2,val
user_8,1,H,97,256,user_8/action_1/user_8_action_1,user_8/action_1/user_8_action_1/segment_36,6,2,val
user_8,1,A,97,256,user_8/action_1/user_8_action_1,user_8/action_1/user_8_action_1/segment_39,0,2,val
user_8,1,K,84,256,user_8/action_1/user_8_action_1,user_8/action_1/user_8_action_1/segment_41,9,2,val
user_8,1,A,92,256,user_8/action_1/user_8_action_1,user_8/action_1/user_8_action_1/segment_43,0,2,val
user_8,1,K,98,256,user_8/action_1/user_8_action_1,user_8/action_1/user_8_action_1/segment_44,9,2,val
user_8,1,B,98,256,user_8/action_1/user_8_action_1,user_8/action_1/user_8_action_1/segment_46,1,2,val
user_8,1,E,111,256,user_8/action_1/user_8_action_1,user_8/action_1/user_8_action_1/segment_49,4,2,val
user_8,1,L,76,256,user_8/action_1/user_8_action_1,user_8/action_1/user_8_action_1/segment_51,10,2,val
user_8,1,J,87,256,user_8/action_1/user_8_action_1,user_8/action_1/user_8_action_1/segment_52,8,2,val
user_8,1,G,157,256,user_8/action_1/user_8_action_1,user_8/action_1/user_8_action_1/segment_53,5,2,val
user_8,1,D,83,256,user_8/action_1/user_8_action_1,user_8/action_1/user_8_action_1/segment_54,3,2,val
user_8,1,C,60,256,user_8/action_1/user_8_action_1,user_8/action_1/user_8_action_1/segment_58,2,2,val
user_8,1,I,93,256,user_8/action_1/user_8_action_1,user_8/action_1/user_8_action_1/segment_60,7,2,val
user_8,1,H,93,256,user_8/action_1/user_8_action_1,user_8/action_1/user_8_action_1/segment_63,6,2,val
user_9,1,J,65,256,user_9/action_1/user_9_action_1,user_9/action_1/user_9_action_1/segment_23,8,4,train
user_9,1,B,117,256,user_9/action_1/user_9_action_1,user_9/action_1/user_9_action_1/segment_24,1,4,train
user_9,1,X,72,256,user_9/action_1/user_9_action_1,user_9/action_1/user_9_action_1/segment_25,11,4,train
user_9,1,E,113,256,user_9/action_1/user_9_action_1,user_9/action_1/user_9_action_1/segment_26,4,4,train
user_9,1,G,88,256,user_9/action_1/user_9_action_1,user_9/action_1/user_9_action_1/segment_30,5,4,train
user_9,1,C,68,256,user_9/action_1/user_9_action_1,user_9/action_1/user_9_action_1/segment_34,2,4,train
user_9,1,D,63,256,user_9/action_1/user_9_action_1,user_9/action_1/user_9_action_1/segment_35,3,4,train
user_9,1,H,171,256,user_9/action_1/user_9_action_1,user_9/action_1/user_9_action_1/segment_36,6,4,train
user_9,1,A,105,256,user_9/action_1/user_9_action_1,user_9/action_1/user_9_action_1/segment_39,0,4,train
user_9,1,K,97,256,user_9/action_1/user_9_action_1,user_9/action_1/user_9_action_1/segment_41,9,4,train
user_9,1,H,94,256,user_9/action_1/user_9_action_1,user_9/action_1/user_9_action_1/segment_65,6,4,train
user_9,1,E,103,256,user_9/action_1/user_9_action_1,user_9/action_1/user_9_action_1/segment_68,4,4,train
user_9,1,D,87,256,user_9/action_1/user_9_action_1,user_9/action_1/user_9_action_1/segment_70,3,4,train
user_9,1,J,67,256,user_9/action_1/user_9_action_1,user_9/action_1/user_9_action_1/segment_72,8,4,train
user_9,1,I,52,256,user_9/action_1/user_9_action_1,user_9/action_1/user_9_action_1/segment_73,7,4,train
user_9,1,B,117,256,user_9/action_1/user_9_action_1,user_9/action_1/user_9_action_1/segment_74,1,4,train
user_9,1,X,75,256,user_9/action_1/user_9_action_1,user_9/action_1/user_9_action_1/segment_77,11,4,train
user_9,1,K,101,256,user_9/action_1/user_9_action_1,user_9/action_1/user_9_action_1/segment_79,9,4,train
user_9,1,C,79,256,user_9/action_1/user_9_action_1,user_9/action_1/user_9_action_1/segment_82,2,4,train
user_9,1,L,77,256,user_9/action_1/user_9_action_1,user_9/action_1/user_9_action_1/segment_84,10,4,train
user_10,1,J,56,256,user_10/action_1/user_10_action_1,user_10/action_1/user_10_action_1/segment_0,8,1,test
user_10,1,B,83,256,user_10/action_1/user_10_action_1,user_10/action_1/user_10_action_1/segment_1,1,1,test
user_10,1,X,65,256,user_10/action_1/user_10_action_1,user_10/action_1/user_10_action_1/segment_2,11,1,test
user_10,1,E,82,256,user_10/action_1/user_10_action_1,user_10/action_1/user_10_action_1/segment_3,4,1,test
user_10,1,G,81,256,user_10/action_1/user_10_action_1,user_10/action_1/user_10_action_1/segment_7,5,1,test
user_10,1,C,55,256,user_10/action_1/user_10_action_1,user_10/action_1/user_10_action_1/segment_11,2,1,test
user_10,1,I,94,256,user_10/action_1/user_10_action_1,user_10/action_1/user_10_action_1/segment_13,7,1,test
user_10,1,D,79,256,user_10/action_1/user_10_action_1,user_10/action_1/user_10_action_1/segment_14,3,1,test
user_10,1,H,86,256,user_10/action_1/user_10_action_1,user_10/action_1/user_10_action_1/segment_15,6,1,test
user_10,1,A,88,256,user_10/action_1/user_10_action_1,user_10/action_1/user_10_action_1/segment_18,0,1,test
user_10,1,K,83,256,user_10/action_1/user_10_action_1,user_10/action_1/user_10_action_1/segment_20,9,1,test
user_10,1,C,59,256,user_10/action_1/user_10_action_1,user_10/action_1/user_10_action_1/segment_26,2,1,test
user_10,1,G,94,256,user_10/action_1/user_10_action_1,user_10/action_1/user_10_action_1/segment_28,5,1,test
user_10,1,J,61,256,user_10/action_1/user_10_action_1,user_10/action_1/user_10_action_1/segment_30,8,1,test
user_10,1,D,72,256,user_10/action_1/user_10_action_1,user_10/action_1/user_10_action_1/segment_32,3,1,test
user_10,1,E,91,256,user_10/action_1/user_10_action_1,user_10/action_1/user_10_action_1/segment_35,4,1,test
user_10,1,H,86,256,user_10/action_1/user_10_action_1,user_10/action_1/user_10_action_1/segment_36,6,1,test
user_10,1,B,89,256,user_10/action_1/user_10_action_1,user_10/action_1/user_10_action_1/segment_37,1,1,test
user_10,1,L,57,256,user_10/action_1/user_10_action_1,user_10/action_1/user_10_action_1/segment_38,10,1,test
user_10,1,A,88,256,user_10/action_1/user_10_action_1,user_10/action_1/user_10_action_1/segment_39,0,1,test
user_10,1,K,79,256,user_10/action_1/user_10_action_1,user_10/action_1/user_10_action_1/segment_40,9,1,test
user_10,1,I,86,256,user_10/action_1/user_10_action_1,user_10/action_1/user_10_action_1/segment_44,7,1,test
user_11,1,J,78,256,user_11/action_1/user_11_action_1,user_11/action_1/user_11_action_1/segment_25,8,4,train
user_11,1,B,155,256,user_11/action_1/user_11_action_1,user_11/action_1/user_11_action_1/segment_26,1,4,train
user_11,1,X,92,256,user_11/action_1/user_11_action_1,user_11/action_1/user_11_action_1/segment_27,11,4,train
user_11,1,E,192,256,user_11/action_1/user_11_action_1,user_11/action_1/user_11_action_1/segment_28,4,4,train
user_11,1,G,141,256,user_11/action_1/user_11_action_1,user_11/action_1/user_11_action_1/segment_32,5,4,train
user_11,1,C,80,256,user_11/action_1/user_11_action_1,user_11/action_1/user_11_action_1/segment_36,2,4,train
user_11,1,I,54,256,user_11/action_1/user_11_action_1,user_11/action_1/user_11_action_1/segment_38,7,4,train
user_11,1,D,126,256,user_11/action_1/user_11_action_1,user_11/action_1/user_11_action_1/segment_39,3,4,train
user_11,1,H,154,256,user_11/action_1/user_11_action_1,user_11/action_1/user_11_action_1/segment_40,6,4,train
user_11,1,A,150,256,user_11/action_1/user_11_action_1,user_11/action_1/user_11_action_1/segment_43,0,4,train
user_11,1,K,133,256,user_11/action_1/user_11_action_1,user_11/action_1/user_11_action_1/segment_45,9,4,train
user_11,1,L,82,256,user_11/action_1/user_11_action_1,user_11/action_1/user_11_action_1/segment_72,10,4,train
user_11,1,G,136,256,user_11/action_1/user_11_action_1,user_11/action_1/user_11_action_1/segment_73,5,4,train
user_11,1,K,136,256,user_11/action_1/user_11_action_1,user_11/action_1/user_11_action_1/segment_74,9,4,train
user_11,1,J,81,256,user_11/action_1/user_11_action_1,user_11/action_1/user_11_action_1/segment_77,8,4,train
user_11,1,A,143,256,user_11/action_1/user_11_action_1,user_11/action_1/user_11_action_1/segment_78,0,4,train
user_11,1,H,135,256,user_11/action_1/user_11_action_1,user_11/action_1/user_11_action_1/segment_83,6,4,train
user_11,1,D,115,256,user_11/action_1/user_11_action_1,user_11/action_1/user_11_action_1/segment_86,3,4,train
user_11,1,E,145,256,user_11/action_1/user_11_action_1,user_11/action_1/user_11_action_1/segment_90,4,4,train
user_11,1,X,107,256,user_11/action_1/user_11_action_1,user_11/action_1/user_11_action_1/segment_92,11,4,train
user_11,1,I,62,256,user_11/action_1/user_11_action_1,user_11/action_1/user_11_action_1/segment_93,7,4,train
user_11,1,B,158,256,user_11/action_1/user_11_action_1,user_11/action_1/user_11_action_1/segment_95,1,4,train
user_12,1,J,66,256,user_12/action_1/user_12_action_1,user_12/action_1/user_12_action_1/segment_22,8,1,test
user_12,1,B,138,256,user_12/action_1/user_12_action_1,user_12/action_1/user_12_action_1/segment_23,1,1,test
user_12,1,X,89,256,user_12/action_1/user_12_action_1,user_12/action_1/user_12_action_1/segment_24,11,1,test
user_12,1,E,142,256,user_12/action_1/user_12_action_1,user_12/action_1/user_12_action_1/segment_25,4,1,test
user_12,1,G,145,256,user_12/action_1/user_12_action_1,user_12/action_1/user_12_action_1/segment_29,5,1,test
user_12,1,C,85,256,user_12/action_1/user_12_action_1,user_12/action_1/user_12_action_1/segment_33,2,1,test
user_12,1,I,57,256,user_12/action_1/user_12_action_1,user_12/action_1/user_12_action_1/segment_35,7,1,test
user_12,1,D,124,256,user_12/action_1/user_12_action_1,user_12/action_1/user_12_action_1/segment_36,3,1,test
user_12,1,H,153,256,user_12/action_1/user_12_action_1,user_12/action_1/user_12_action_1/segment_37,6,1,test
user_12,1,A,139,256,user_12/action_1/user_12_action_1,user_12/action_1/user_12_action_1/segment_40,0,1,test
user_12,1,K,142,256,user_12/action_1/user_12_action_1,user_12/action_1/user_12_action_1/segment_42,9,1,test
user_12,1,A,121,256,user_12/action_1/user_12_action_1,user_12/action_1/user_12_action_1/segment_69,0,1,test
user_12,1,K,111,256,user_12/action_1/user_12_action_1,user_12/action_1/user_12_action_1/segment_71,9,1,test
user_12,1,L,77,256,user_12/action_1/user_12_action_1,user_12/action_1/user_12_action_1/segment_77,10,1,test
user_12,1,J,67,256,user_12/action_1/user_12_action_1,user_12/action_1/user_12_action_1/segment_78,8,1,test
user_12,1,C,94,256,user_12/action_1/user_12_action_1,user_12/action_1/user_12_action_1/segment_79,2,1,test
user_12,1,I,190,256,user_12/action_1/user_12_action_1,user_12/action_1/user_12_action_1/segment_80,7,1,test
user_12,1,E,150,256,user_12/action_1/user_12_action_1,user_12/action_1/user_12_action_1/segment_81,4,1,test
user_12,1,D,110,256,user_12/action_1/user_12_action_1,user_12/action_1/user_12_action_1/segment_83,3,1,test
user_12,1,G,165,256,user_12/action_1/user_12_action_1,user_12/action_1/user_12_action_1/segment_87,5,1,test
user_12,1,H,110,256,user_12/action_1/user_12_action_1,user_12/action_1/user_12_action_1/segment_88,6,1,test
user_13,1,J,77,256,user_13/action_1/user_13_action_1,user_13/action_1/user_13_action_1/segment_0,8,2,val
user_13,1,B,111,256,user_13/action_1/user_13_action_1,user_13/action_1/user_13_action_1/segment_1,1,2,val
user_13,1,X,78,256,user_13/action_1/user_13_action_1,user_13/action_1/user_13_action_1/segment_2,11,2,val
user_13,1,E,108,256,user_13/action_1/user_13_action_1,user_13/action_1/user_13_action_1/segment_3,4,2,val
user_13,1,G,97,256,user_13/action_1/user_13_action_1,user_13/action_1/user_13_action_1/segment_7,5,2,val
user_13,1,C,66,256,user_13/action_1/user_13_action_1,user_13/action_1/user_13_action_1/segment_11,2,2,val
user_13,1,I,89,256,user_13/action_1/user_13_action_1,user_13/action_1/user_13_action_1/segment_13,7,2,val
user_13,1,D,88,256,user_13/action_1/user_13_action_1,user_13/action_1/user_13_action_1/segment_14,3,2,val
user_13,1,H,87,256,user_13/action_1/user_13_action_1,user_13/action_1/user_13_action_1/segment_15,6,2,val
user_13,1,A,93,256,user_13/action_1/user_13_action_1,user_13/action_1/user_13_action_1/segment_18,0,2,val
user_13,1,K,83,256,user_13/action_1/user_13_action_1,user_13/action_1/user_13_action_1/segment_20,9,2,val
user_14,1,J,59,256,user_14/action_1/user_14_action_1,user_14/action_1/user_14_action_1/segment_26,8,3,train
user_14,1,B,105,256,user_14/action_1/user_14_action_1,user_14/action_1/user_14_action_1/segment_27,1,3,train
user_14,1,X,70,256,user_14/action_1/user_14_action_1,user_14/action_1/user_14_action_1/segment_28,11,3,train
user_14,1,G,79,256,user_14/action_1/user_14_action_1,user_14/action_1/user_14_action_1/segment_32,5,3,train
user_14,1,C,55,256,user_14/action_1/user_14_action_1,user_14/action_1/user_14_action_1/segment_36,2,3,train
user_14,1,I,49,256,user_14/action_1/user_14_action_1,user_14/action_1/user_14_action_1/segment_38,7,3,train
user_14,1,D,85,256,user_14/action_1/user_14_action_1,user_14/action_1/user_14_action_1/segment_39,3,3,train
user_14,1,H,97,256,user_14/action_1/user_14_action_1,user_14/action_1/user_14_action_1/segment_40,6,3,train
user_14,1,A,91,256,user_14/action_1/user_14_action_1,user_14/action_1/user_14_action_1/segment_43,0,3,train
user_14,1,K,132,256,user_14/action_1/user_14_action_1,user_14/action_1/user_14_action_1/segment_45,9,3,train
user_14,1,A,111,256,user_14/action_1/user_14_action_1,user_14/action_1/user_14_action_1/segment_73,0,3,train
user_14,1,K,118,256,user_14/action_1/user_14_action_1,user_14/action_1/user_14_action_1/segment_75,9,3,train
user_14,1,L,63,256,user_14/action_1/user_14_action_1,user_14/action_1/user_14_action_1/segment_81,10,3,train
user_14,1,J,59,256,user_14/action_1/user_14_action_1,user_14/action_1/user_14_action_1/segment_82,8,3,train
user_14,1,C,59,256,user_14/action_1/user_14_action_1,user_14/action_1/user_14_action_1/segment_83,2,3,train
user_14,1,I,48,256,user_14/action_1/user_14_action_1,user_14/action_1/user_14_action_1/segment_84,7,3,train
user_14,1,E,120,256,user_14/action_1/user_14_action_1,user_14/action_1/user_14_action_1/segment_85,4,3,train
user_14,1,D,84,256,user_14/action_1/user_14_action_1,user_14/action_1/user_14_action_1/segment_87,3,3,train
user_14,1,G,92,256,user_14/action_1/user_14_action_1,user_14/action_1/user_14_action_1/segment_91,5,3,train
